id,Y,D,X1,X2,X3,age,size,Y0,Y1,p_true
1,0.12432673077045386,0,-0.16017984769391938,0.8194278292053316,1.162142816308425,63.9,9.515641226995278,0.12432673077045386,0.9051498227508459,0.39143494413084096
2,-0.8261386595131806,0,-1.1233868209006486,-0.1483875436442461,-1.1754892683824463,28.8,5.6634645400210335,-0.8261386595131806,1.1167378530080179,0.17267315796110422
3,-1.0692246770278808,0,0.35072055828098003,0.8213959833309354,-0.3531717150148572,43.9,11.981448711834132,-1.0692246770278808,0.7503276161798245,0.34569419008444036
4,-1.6526333785082052,0,-2.4809664328903795,-0.7545731169275685,-0.9338192895668815,35.0,3.503469012804128,-1.6526333785082052,1.342804418605183,0.10629434099181315
5,-0.09466316513437201,0,1.093844955817194,-0.6081559068939626,-1.786373003806447,54.3,15.183653970653124,-0.09466316513437201,0.29441135093555704,0.6109426225501502
6,0.8268753623293033,0,-0.4246579752127353,0.17122257788805317,0.1294014953739234,37.7,9.460540077467488,0.8268753623293033,3.370176740190354,0.30931674292190503
7,2.811879136144983,0,1.9773484974740232,0.43297392610843044,0.6885537320507807,43.8,39.88862636750119,2.811879136144983,6.811376844404437,0.741736589942169
8,2.4396006793810834,1,-0.6461519984055166,0.048534866491820594,0.9492709178088119,61.0,6.517185183571331,1.0836728729370606,2.4396006793810834,0.3860396071469994
9,0.13777007188966572,1,-0.23965255965494595,0.6437245660580428,-0.36268144490065374,47.4,11.15480344548371,-2.095903227712508,0.13777007188966572,0.27879266503421446
10,-0.3192331880351329,0,-1.8850846408719895,0.3853477197902846,-2.2380364525188607,35.1,4.184583821922071,-0.3192331880351329,1.323548821458955,0.06696554852217178
11,-1.4089087041449113,1,-0.603511080968481,-0.3414641283806745,-0.2555349084956419,39.0,9.80726122850337,-2.7296675899838596,-1.4089087041449113,0.32328590900366794
12,-0.9995309639883259,0,-2.1020505250053665,0.6057414504226784,0.762239983585601,39.2,4.959595059066065,-0.9995309639883259,3.555653285413612,0.10648721659940376
13,2.6223562219685226,1,2.509827917530286,-0.5023599901161389,-0.49586590042058803,44.6,43.0798708203911,2.0932271636470876,2.6223562219685226,0.8429975256759544
14,1.1177884573659878,0,1.170101582900898,0.8495169024563118,1.0290764708751863,40.6,20.522173233887013,1.1177884573659878,2.5687554742461667,0.5679791866131982
15,0.6293825428316095,1,0.7893130985562502,-0.004213432210332435,2.1102492554458667,53.1,19.011192334263715,1.5886615262014985,0.6293825428316095,0.7011676966219328
16,-0.35156194848807565,0,-1.5978797573845975,0.2119330998308535,-0.2170218401904347,46.8,4.422412218198187,-0.35156194848807565,0.393980022931537,0.15430488624294403
17,-0.33861335487511124,0,-0.7933258189614906,0.204204482910316,1.0188712140951404,43.1,11.687742291034285,-0.33861335487511124,0.273338894374933,0.3054264578608594
18,0.10618528359379292,0,-0.7312947891337271,0.3261373721982823,1.1661938597739936,47.4,8.445424388122202,0.10618528359379292,3.3764948347377994,0.3181475141996859
19,-0.45837760402876393,0,-0.004352618634487418,-0.24604048738756235,1.4728389116418874,53.5,11.511176765232323,-0.45837760402876393,-0.7886010924035256,0.5585470794348475
20,-0.5280796304019234,0,-0.44395843969288945,0.4877616678521923,0.26687570802264593,48.7,9.23364773691636,-0.5280796304019234,-0.7431766763086325,0.2999536005146154
21,0.8323257806192758,0,0.25639715135446434,-0.7871066482698621,-0.18312307145219242,47.8,13.740807192840872,0.8323257806192758,2.4612778464147764,0.5640033797144393
22,-0.3919210287246886,0,-0.5322435859982843,-0.17524981856826205,-1.6655624323426914,42.7,9.235174234215108,-0.3919210287246886,-0.3645947325532,0.25120688319042145
23,-0.67314798022957,0,-0.7193972110214962,0.024549183730618207,0.19283325152667252,51.6,5.9831929562205675,-0.67314798022957,1.6784421294651604,0.31241744448865455
24,-1.4053296846051995,1,-0.9374192863318653,0.2937358242872574,0.4756185832286554,28.7,9.44698333218621,-1.6672228460085678,-1.4053296846051995,0.2211952594176027
25,-0.4928626251888724,0,-0.494961744639851,0.7968903718418059,1.052548676633497,34.4,10.752143409780903,-0.4928626251888724,0.10909937956764304,0.26847495142089045
26,3.5824769011172712,1,-2.415821311214511,-0.1813260108994057,0.154372124708138,45.2,4.0344212663571,0.8926111494048132,3.5824769011172712,0.11695946887669564
27,1.2207633989957665,0,0.2886042230641056,0.9492299719478965,0.31395770525438615,57.3,8.770580791553716,1.2207633989957665,2.8401086919129006,0.3883783471643177
28,-1.6696477091382937,0,-0.18074352834867732,0.4179458795933244,0.4810734488123729,56.1,12.331630776070758,-1.6696477091382937,-0.615712545625793,0.3812703979053781
29,0.5999690826281484,0,0.48111899345247505,0.08430171184056978,-0.15212630119680276,55.3,15.152500669981617,0.5999690826281484,2.9606714824765463,0.5073599004375762
30,-0.36392694741141574,1,-0.1437460055438511,-0.35056549382488567,1.24841800472617,53.3,8.372827366678372,-0.027559288509693303,-0.36392694741141574,0.5324806992858055
31,0.3819075007250849,0,0.8949408229749666,0.45820372954634614,-2.0292851739819904,50.5,16.833742414818204,0.3819075007250849,-0.46573015557883535,0.4053727492605058
32,1.1540926582352284,1,1.0720861657268494,0.24642618331892052,0.9600400244003792,43.6,26.568096337914035,-0.7429197245231851,1.1540926582352284,0.6328679573387385
33,-1.23560787940118,0,-0.2668335916887691,-0.7709162963612182,-1.5273056866882633,45.3,10.250930999738872,-1.23560787940118,-2.4508295889080896,0.37637865852449665
34,-0.18224548464894186,1,-0.018912360553194212,-0.7034901038215684,0.6360689164663369,34.3,8.436595128850595,0.8388366462217018,-0.18224548464894186,0.5186794314678322
35,3.351111605138797,1,2.1531764190543625,-0.6372880521317115,2.176069809546236,50.4,36.64306277063051,1.2103173670491336,3.351111605138797,0.9014471261420051
36,-3.1759606858440392,1,-2.1930701731562,-0.7651399657408753,1.9764364525891407,48.2,3.54020909759634,-1.98432004360831,-3.1759606858440392,0.2596349949499006
37,0.2902724055075576,0,0.06347556278116116,-0.6467712185048022,0.014145257197532995,43.6,11.147952412574458,0.2902724055075576,-0.8234665863272185,0.5107151483507415
38,0.5199826206104537,1,-0.42241130893107115,-0.0919499495149132,-0.7429033790549142,55.8,7.243562947402616,0.6541487735104156,0.5199826206104537,0.33315231932815004
39,1.9641485825387262,0,0.41192688117523585,0.3178394885436202,0.5690661491724548,48.8,13.629996062355612,1.9641485825387262,1.8433099998406126,0.4911009347100681
40,2.132142763531401,0,1.418941712761709,0.5461575921435988,1.3656234743918954,47.5,21.385712841298627,2.132142763531401,-0.16578127784595287,0.6857287074651246
41,1.1757243131246984,0,-0.3731911857736637,-0.5776489816006309,0.3095091324155377,42.9,10.415813160936002,1.1757243131246984,0.7419201706150564,0.4363941855626293
42,1.7968093483663548,1,-0.718963879830379,-0.7824942260939411,0.5726306203875345,50.4,8.691007539493656,0.835521110098075,1.7968093483663548,0.43494747114913496
43,4.556567405802271,1,0.8640953252527176,-0.6323495698361465,1.4125476590014234,63.4,17.74245879983776,1.3389792490679064,4.556567405802271,0.7654869035924841
44,2.5967652488717463,1,2.796572612405882,-0.14407363122478545,0.8047803045608529,38.4,36.88702077444441,0.8847624534543526,2.5967652488717463,0.8767346500401082
45,0.6528324483461398,1,0.5449820532268281,-0.5207522062996888,-0.38417110462217746,57.6,12.015753563665113,-0.05000824720401775,0.6528324483461398,0.5926925460854024
46,-0.18122582202661786,1,0.38930736024647333,-0.4443608654602922,0.7156843959931825,47.2,12.57967010773816,-0.35922252795282483,-0.18122582202661786,0.5956325835727052
47,0.2829830042637519,1,-0.5190588930832685,0.7180509582091086,0.24005356961850138,42.8,9.471129006915275,-0.32689282613546666,0.2829830042637519,0.2504509240261146
48,-0.1735875320064464,0,0.17587028616992872,0.46053150981346813,0.34188764266828636,53.0,14.659913425894082,-0.1735875320064464,-0.7155643714990878,0.42411149221035327
49,-0.4711431948443985,0,-0.44206551559021,0.6875055003737522,-0.3888765928406222,35.7,8.728786886535756,-0.4711431948443985,1.0239578752607192,0.22271808855800757
50,2.163986063699483,1,-0.4733896720447881,-0.4656778624370794,0.06533564078060884,35.5,10.875914154739894,-0.25013959035290073,2.163986063699483,0.3710802031147426
51,0.9858964942468771,1,-0.03585893906790379,-0.8855510901624555,0.6873122101399258,33.9,10.47333115303537,1.0329349876732359,0.9858964942468771,0.5426428933374076
52,1.8675818375181588,1,-0.3455918718269812,0.0018593663923711645,-0.6624349625460841,38.5,9.597033317356054,-0.018833655910301783,1.8675818375181588,0.30136099559141877
53,1.1506166117985073,1,1.0541024587307617,-0.6254923911196102,0.09517803156179741,37.3,12.18242781735791,-0.2946925063775633,1.1506166117985073,0.675110699682145
54,0.18212153510587958,0,-0.17678859022120735,-0.4601311977916487,-1.0262401788882207,45.3,13.144264993824363,0.18212153510587958,0.8886507206471745,0.3815252507501944
55,2.221101822755293,1,0.008326850222369,-0.3411536172630838,0.40808482373244764,31.3,9.907314976342915,-0.06480287100295745,2.221101822755293,0.4523700694828797
56,-1.3327306294600494,0,1.7343358649202658,-0.7804948707522266,1.1806257277212109,37.6,29.905835935064918,-1.3327306294600494,0.2748615363907191,0.8321833129600826
57,0.17895207852954909,1,0.5726762242740397,0.45550225492938945,-0.322914699309632,57.4,13.771148953659822,-0.2264892663301779,0.17895207852954909,0.4681064253965268
58,-1.10078370586763,0,-1.1739944412489087,0.5264647001876646,0.36463458219398687,50.3,5.872729583112042,-1.10078370586763,2.262242942048454,0.20166944892597366
59,1.0602812011995852,1,0.5050176315852304,-0.842155228167774,0.41843713114928477,49.6,12.75779837784817,-0.3121529498293317,1.0602812011995852,0.6553314442156768
60,1.121434683635149,1,0.6354109960603944,-0.11283950893183814,1.4335657682805907,38.7,20.321510655179413,-0.1951595095326315,1.121434683635149,0.6186946644858324
61,0.2676605700089982,0,-0.35128029589864884,0.7399294574012119,1.797779248071886,37.4,9.784836498169375,0.2676605700089982,1.7027981621285866,0.3436711740768228
62,0.415545101246403,0,0.5317329395796059,-0.033568679473819696,0.37227715482645485,50.8,12.234063721384597,0.415545101246403,1.8498930897694712,0.5543671452938577
